619	41
620	96
621	116
622	9
623	338
624	4
625	306
626	214
627	2
628	471
629	26
630	208
631	14
632	142
633	125
634	40
635	3
636	632
637	74
638	166
639	21
640	5
641	229
642	62
643	344
644	86
645	530
646	348
647	130
648	437
649	52
650	29
651	76
652	86
653	109
654	68
655	88
656	24
657	106
658	68
659	124
660	2
661	798
662	85
663	30
664	27
665	52
666	84
667	101
668	146
669	20
670	26
671	144
672	39
673	21
674	16
675	58
676	8
677	371
678	33
679	38
680	155
681	122
682	83
683	29
684	41
685	15
686	96
687	126
688	96
689	146
690	425
691	53
692	10
693	421
694	25
695	136
696	162
697	186
698	107
699	3
700	22
701	27
702	74
703	53
704	2
705	226
706	70
707	1605
708	18
709	161
710	62
711	4
712	537
713	226
714	29
715	512
716	68
717	41
718	59
719	76
720	44
721	8
722	166
723	10
724	130
725	9
726	54
727	9
728	183
729	199
730	388
731	7
732	338
733	170
734	79
735	214
736	64
737	136
738	23
739	137
740	182
741	23
742	14
743	375
744	244
745	3
746	78
747	30
748	277
749	18
750	10
751	8
752	18
753	4
754	127
755	38
756	213
757	67
758	69
759	47
760	658
761	469
762	462
763	191
764	68
765	34
766	1236
767	18
768	61
769	262
770	45
771	145
772	95
773	50
774	50
775	5
776	43
777	26
778	3
779	5
780	19
781	13
782	17
783	42
784	76
785	73
786	13
787	103
788	4
789	175
790	51
791	3
792	437
793	26
794	19
795	258
796	68
797	442
798	40
799	52
800	40
801	54
802	3
803	8
804	49
805	830
806	26
807	145
808	51
809	75
810	405
811	190
812	3
813	96
814	56
815	21
816	214
817	190
818	445
819	87
820	27
821	16
822	76
823	173
824	80
825	110
826	506
827	36
828	373
829	298
830	4
831	5
832	147
833	133
834	159
835	54
836	259
837	4
838	63
839	162
840	46
841	349
842	135
843	194
844	4
845	87
846	59
847	160
848	47
849	17
850	72
851	412
852	52
853	65
854	10
855	135
856	8
857	32
858	23
859	13
860	594
861	115
862	16
863	25
864	98
865	10
866	172
867	22
868	364
869	20
870	5
871	27
872	406
873	105
874	2
875	94
876	209
877	95
878	5
879	133
880	26
881	61
882	307
883	171
884	4
885	211
886	179
887	132
888	106
889	9
890	285
891	9
892	48
893	8
894	70
895	733
896	21
897	89
898	655
899	61
900	167
901	35
902	69
903	23
904	11
905	8
906	303
907	385
908	299
909	295
910	37
911	34
912	56
913	52
914	108
915	43
916	33
917	84
918	510
919	211
920	201
921	48
922	208
923	58
924	162
925	15
926	54
927	217
928	66
929	68
930	103
931	83
932	10
933	1592
934	487
935	168
936	145
937	152
938	63
939	59
940	44
941	442
942	57
943	196
944	14
945	69
946	4
947	2
948	33
949	26
950	58
951	28
952	117
953	8
954	187
955	2
956	87
957	2
958	2
959	2
960	2
961	2
962	14
963	4
964	70
965	122
966	14
967	842
968	24
969	42
970	13
971	48
972	11
973	109
974	71
975	479
976	111
977	91
978	142
979	17
980	3
981	89
982	10
983	19
984	84
985	52
986	22
987	6
988	15
989	50
990	2
991	21
992	24
993	7
994	466
995	166
996	145
997	14
998	53
999	161
1000	6
1001	10
1002	374
1003	108
1004	171
1005	21
1006	40
1007	359
1008	177
1009	4
1010	66
1011	7
1012	41
1013	136
1014	15
1015	36
1016	20
1017	741
1018	6
1019	12
1020	5
1021	74
1022	2
1023	46
1024	45
1025	13
1026	42
1027	181
1028	19
1029	203
1030	12
1031	27
1032	7
1033	81
1034	4
1035	120
1036	44
1037	33
1038	13
1039	29
1040	80
1041	21
1042	52
1043	71
1044	41
1045	496
1046	212
1047	100
1048	7
1049	72
1050	5
1051	209
1052	33
1053	130
1054	16
1055	623
1056	90
1057	21
1058	16
1059	8
1060	45
1061	16
1062	75
1063	42
1064	158
1065	110
1066	25
1067	26
1068	95
1069	152
1070	26
1071	130
1072	48
1073	7
1074	2
1075	410
1076	11
1077	7
1078	5
1079	3
1080	84
1081	3
1082	63
1083	120
1084	15
1085	22
1086	308
1087	40
1088	148
1089	21
1090	16
1091	11
1092	56
1093	10
1094	11
1095	4
1096	68
1097	6
1098	114
1099	7
1100	183
1101	6
1102	11
1103	15
1104	163
1105	51
1106	91
1107	118
1108	24
1109	108
1110	18
1111	195
1112	24
1113	9
1114	564
1115	15
1116	39
1117	22
1118	251
1119	86
1120	19
1121	45
1122	31
1123	61
1124	17
1125	126
1126	15
1127	50
1128	15
1129	64
1130	51
1131	339
1132	295
1133	12
1134	247
1135	13
1136	19
1137	99
1138	52
1139	469
1140	327
1141	9
1142	128
1143	34
1144	137
1145	24
1146	37
1147	60
1148	48
1149	50
1150	289
1151	141
1152	64
1153	179
1154	14
1155	130
1156	11
1157	145
1158	56
1159	8
1160	197
1161	380
1162	5
1163	182
1164	28
1165	30
1166	18
1167	15
1168	60
1169	18
1170	4
1171	245
1172	2
1173	142
1174	10
1175	50
1176	27
1177	47
1178	38
1179	39
1180	38
1181	33
1182	72
1183	85
1184	15
1185	52
1186	110
1187	54
1188	7
1189	40
1190	43
1191	87
1192	8
1193	89
1194	64
1195	27
1196	24
1197	48
1198	154
1199	282
1200	379
1201	203
1202	39
1203	44
1204	265
1205	71
1206	38
1207	88
1208	166
1209	76
1210	80
1211	89
1212	350
1213	102
1214	45
1215	82
1216	158
1217	114
1218	2
1219	51
1220	10
1221	16
1222	27
1223	76
1224	97
1225	72
1226	137
1227	9
1228	81
1229	315
1230	75
1231	40
1232	22
1233	7
1234	60
1235	88
1236	8
1237	67
1238	166
1239	40
1240	36
1241	30
1242	9
1243	77
1244	5
1245	28
1246	37
1247	46
1248	9
1249	154
1250	154
1251	22
1252	410
1253	5
1254	447
1255	19
1256	19
1257	118
1258	68
1259	93
1260	20
1261	28
1262	72
1263	123
1264	283
1265	23
1266	14
1267	69
1268	53
1269	33
1270	39
1271	58
1272	42
1273	24
1274	17
1275	53
1276	6
1277	38
1278	14
1279	6
1280	8
1281	12
1282	9
1283	9
1284	143
1285	4
1286	13
1287	35
1288	5
1289	81
1290	3
1291	6
1292	31
1293	18
1294	10
1295	41
1296	63
1297	80
1298	84
1299	3
1300	4
1301	3
1302	3
1303	60
1304	33
1305	9
1306	60
1307	20
1308	11
1309	9
1310	405
1311	5
1312	64
1313	73
1314	77
1315	127
1316	18
1317	8
1318	3
1319	6
1320	72
1321	34
1322	10
1323	60
1324	48
1325	5
1326	5
1327	38
1328	6
1329	44
1330	22
1331	37
1332	39
1333	32
1334	21
1335	34
1336	73
1337	16
1338	7
1339	5
1340	37
1341	151
1342	15
1343	29
1344	19
1345	9
1346	174
1347	4
1348	14
1349	33
1350	11
1351	211
1352	116
1353	44
1354	11
1355	4
1356	75
1357	10
1358	3
1359	200
1360	58
1361	38
1362	8
1363	9
1364	21
1365	3
1366	153
1367	8
1368	87
1369	19
1370	21
1371	52
1372	33
1373	29
1374	69
1375	45
1376	33
1377	45
1378	28
1379	265
1380	12
1381	30
1382	11
1383	36
1384	4
1385	40
1386	6
1387	104
1388	13
1389	4
1390	3
1391	27
1392	10
1393	5
1394	23
1395	20
1396	3
1397	65
1398	3
1399	27
1400	5
1401	54
1402	46
1403	189
1404	17
1405	4
1406	6
1407	13
1408	6
1409	109
1410	7
1411	15
1412	2
1413	53
1414	55
1415	205
1416	13
1417	4
1418	29
1419	193
1420	62
1421	4
1422	38
1423	106
1424	22
1425	98
1426	10
1427	30
1428	78
1429	2
1430	15
1431	6
1432	2
1433	3
1434	1
1435	1
1436	27
1437	363
1438	43
1439	2
1440	188
1441	67
1442	346
1443	62
1444	12
1445	7
1446	1
1447	640
1448	206
1449	455
1450	669
1451	565
1452	18
1453	104
1454	116
1455	32
1456	5
1457	1
1458	4
1459	131
1460	4
1461	53
1462	79
1463	94
1464	78
1465	3
1466	10
1467	35
1468	4
1469	71
1470	33
1471	91
1472	103
1473	360
1474	76
1475	291
1476	32
1477	27
1478	30
1479	33
1480	5
1481	96
1482	62
1483	274
1484	20
1485	23
1486	43
1487	175
1488	248
1489	103
1490	332
1491	5
1492	54
1493	90
1494	6
1495	57
1496	167
1497	55
1498	26
1499	128
1500	15
1501	11
1502	15
1503	87
1504	3
1505	157
1506	63
1507	341
1508	31
1509	130
1510	115
1511	102
1512	54
1513	16
1514	282
1515	26
1516	335
1517	130
1518	12
1519	22
1520	95
1521	135
1522	39
1523	33
1524	101
1525	75
1526	267
1527	2
1528	11
1529	1
1530	34
1531	154
1532	55
1533	90
1534	3
1535	14
1536	37
1537	15
1538	5
1539	2
1540	278
1541	7
1542	65
1543	6
1544	6
1545	7
1546	5
1547	22
1548	55
1549	13
1550	60
1551	2
1552	53
1553	1
1554	43
1555	2
1556	11
1557	1
1558	2
1559	200
1560	608
1561	147
1562	2
1563	2
1564	219
1565	10
1566	3
1567	1
1568	1
1569	5
1570	32
1571	659
1572	1
1573	6
1574	43
1575	439
1576	7
1577	52
1578	9
1579	78
1580	1
1581	1
1582	87
1583	1
1584	30
1585	130
1586	14
1587	92
1588	20
1589	108
1590	33
1591	18
1592	155
1593	49
1594	87
1595	26
1596	2
1597	18
1598	101
1599	1
1600	5
1601	5
1602	3
1603	110
1604	87
1605	61
1606	36
1607	37
1608	153
1609	43
1610	3
1611	4
1612	41
1613	4
1614	17
1615	8
1616	88
1617	67
1618	63
1619	232
1620	1
1621	4
1622	5
1623	9
1624	21
1625	67
1626	45
1627	3
1628	15
1629	12
1630	2
1631	26
1632	18
1633	2
1634	1
1635	28
1636	1
1637	1
1638	2
1639	122
1640	40
1641	17
1642	39
1643	42
1644	8
1645	3
1646	3
1647	122
1648	34
1649	1
1650	39
1651	44
1652	42
1653	303
1654	44
1655	57
1656	1
1657	34
1658	128
1659	2
1660	3
1661	1
1662	15
1663	3
1664	132
1665	15
1666	8
1667	270
1668	85
1669	40
1670	1
1671	7
1672	2
1673	3
1674	137
1675	7
1676	1
1677	1
1678	42
1679	10
1680	37
1681	135
1682	12
1683	4
1684	3
1685	8
1686	31
1687	1
1688	55
1689	1
1690	21
1691	19
1692	53
1693	35
1694	120
1695	72
1696	36
1697	29
1698	40
1699	11
1700	64
1701	14
1702	11
1703	36
1704	187
1705	84
1706	127
1707	277
1708	120
1709	65
1710	8
1711	26
1712	98
1713	8
1714	146
1715	4
1716	162
1717	117
1718	27
1719	107
1720	96
1721	31
1722	4
1723	41
1724	6
1725	60
1726	128
1727	15
1728	31
1729	33
1730	5
1731	12
1732	35
1733	164
1734	138
1735	114
1736	110
1737	62
1738	10
1739	115
1740	12
1741	24
1742	33
1743	32
1744	3
1745	2
1746	14
1747	18
1748	442
1749	11
1750	9
1751	20
1752	5
1753	6
1754	8
1755	25
1756	2
1757	6
1758	1
1759	3
1760	131
1761	198
1762	30
1763	20
1764	267
1765	24
1766	25
1767	127
1768	15
1769	88
1770	64
1771	2
1772	106
1773	2
1774	19
1775	51
1776	2
1777	126
1778	5
1779	28
1780	47
1781	9
1782	4
1783	14
1784	3
1785	108
1786	63
1787	73
1788	15
1789	4
1790	14
1791	7
1792	38
1793	2
1794	66
1795	54
1796	106
1797	55
1798	18
1799	17
1800	76
1801	116
1802	126
1803	47
1804	13
1805	3
1806	30
1807	57
1808	34
1809	2
1810	22
1811	3
1812	30
1813	158
1814	92
1815	320
1816	39
1817	108
1818	72
1819	15
1820	159
1821	11
1822	32
1823	21
1824	87
1825	8
1826	3
1827	202
1828	28
1829	31
1830	20
1831	23
1832	26
1833	106
1834	139
1835	26
1836	4
1837	99
1838	6
1839	883
1840	19
1841	4
1842	175
1843	2
1844	1
1845	2
1846	117
1847	1
1848	3
1849	53
1850	51
1851	226
1852	2
1853	1
1854	3
1855	28
1856	40
1857	6
1858	4
1859	192
1860	36
1861	47
1862	14
1863	24
1864	18
1865	7
1866	151
1867	38
1868	83
1869	53
1870	105
1871	12
1872	11
1873	8
1874	52
1875	1
1876	4
1877	34
1878	33
1879	10
1880	6
1881	15
1882	7
1883	73
1884	38
1885	29
1886	1
1887	31
1888	1
1889	3
1890	1
1891	29
1892	253
1893	1
1894	4
1895	61
1896	20
1897	2
1898	88
1899	2
1900	23
1901	68
1902	3
1903	68
1904	1
1905	4
1906	97
1907	5
1908	26
1909	9
1910	73
1911	7
1912	41
1913	110
1914	3
1915	5
1916	22
1917	16
1918	55
1919	8
1920	1
1921	1
1922	5
1923	110
1924	1
1925	1
1926	15
1927	2
1928	84
1929	76
1930	524
1931	440
1932	90
1933	320
1934	26
1935	22
1936	4
1937	188
1938	11
1939	9
1940	118
1941	57
1942	3
1943	134
1944	241
1945	134
1946	3
1947	76
1948	132
1949	9
1950	133
1951	73
1952	10
1953	183
1954	95
1955	48
1956	40
1957	50
1958	156
1959	9
1960	11
1961	20
1962	20
1963	31
1964	33
1965	30
1966	14
1967	26
1968	57
1969	177
1970	5
1971	294
1972	140
1973	21
1974	17
1975	11
1976	25
1977	53
1978	179
1979	96
1980	4
1981	67
1982	188
1983	205
1984	89
1985	40
1986	8
1987	123
1988	3
1989	14
1990	4
1991	201
1992	13
1993	27
1994	45
1995	230
1996	19
1997	95
1998	228
1999	57
2000	93
2001	7
2002	35
2003	6
2004	82
2005	4
2006	68
2007	177
2008	11
2009	18
2010	111
2011	145
2012	56
2013	57
2014	147
2015	5
2016	33
2017	31
2018	391
2019	18
2020	17
2021	15
2022	147
2023	167
2024	222
2025	163
2026	10
2027	32
2028	24
2029	63
2030	32
2031	34
2032	5
2033	24
2034	14
2035	17
2036	257
2037	7
2038	42
2039	30
2040	167
2041	37
2042	42
2043	21
2044	16
2045	148
2046	122
2047	18
2048	44
2049	9
2050	8
2051	17
2052	88
2053	122
2054	6
2055	11
2056	9
2057	66
2058	96
2059	21
2060	218
2061	33
2062	27
2063	165
2064	169
2065	209
2066	106
2067	19
2068	44
2069	71
2070	207
2071	234
2072	20
2073	183
2074	112
2075	14
2076	49
2077	25
2078	29
2079	31
2080	189
2081	17
2082	51
2083	45
2084	34
2085	3
2086	97
2087	108
2088	55
2089	22
2090	23
2091	14
2092	33
2093	121
2094	88
2095	39
2096	18
2097	30
2098	26
2099	3
2100	71
2101	9
2102	11
2103	41
2104	36
2105	382
2106	3
2107	11
2108	70
2109	92
2110	23
2111	135
2112	6
2113	135
2114	98
2115	3
2116	25
2117	14
2118	33
2119	10
2120	15
2121	29
2122	183
2123	20
2124	35
2125	21
2126	102
2127	3
2128	3
2129	36
2130	91
2131	45
2132	27
2133	18
2134	4
2135	59
2136	26
2137	11
2138	8
2139	35
2140	20
2141	78
2142	6
2143	127
2144	166
2145	33
2146	70
2147	19
2148	59
2149	47
2150	243
2151	23
2152	12
2153	91
2154	65
2155	18
2156	21
2157	8
2158	14
2159	19
2160	8
2161	7
2162	73
2163	5
2164	29
2165	70
2166	25
2167	8
2168	35
2169	47
2170	24
2171	257
2172	34
2173	14
2174	231
2175	74
2176	103
2177	89
2178	3
2179	42
2180	9
2181	193
2182	74
2183	12
2184	6
2185	51
2186	13
2187	6
2188	9
2189	9
2190	9
2191	8
2192	155
2193	10
2194	4
2195	11
2196	5
2197	11
2198	54
2199	73
2200	7
2201	4
2202	9
2203	11
2204	47
2205	28
2206	4
2207	22
2208	6
2209	3
2210	3
2211	15
2212	80
2213	67
2214	174
2215	103
2216	5
2217	8
2218	10
2219	63
2220	92
2221	3
2222	51
2223	10
2224	14
2225	15
2226	10
2227	55
2228	20
2229	38
2230	3
2231	45
2232	39
2233	43
2234	5
2235	26
2236	36
2237	9
2238	16
2239	74
2240	3
2241	3
2242	89
2243	116
2244	7
2245	75
2246	4
2247	47
2248	23
2249	202
2250	47
2251	5
2252	27
2253	72
2254	33
2255	9
2256	37
2257	13
2258	8
2259	85
2260	103
2261	42
2262	25
2263	7
2264	58
2265	33
2266	64
2267	50
2268	115
2269	7
2270	31
2271	50
2272	61
2273	13
2274	17
2275	5
2276	6
2277	22
2278	112
2279	20
2280	13
2281	65
2282	58
2283	140
2284	3
2285	5
2286	11
2287	6
2288	6
2289	80
2290	74
2291	3
2292	16
2293	139
2294	40
2295	16
2296	42
2297	26
2298	4
2299	10
2300	22
2301	26
2302	16
2303	53
2304	137
2305	66
2306	27
2307	8
2308	9
2309	9
2310	25
2311	26
2312	5
2313	22
2314	5
2315	61
2316	6
2317	3
2318	5
2319	46
2320	125
2321	24
2322	1228
2323	709
2324	2015
2325	1418
2326	911
2327	2562
2328	2350
2329	31
2330	26
2331	397
2332	27
2333	6
2334	176
2335	2
2336	75
2337	3
2338	22
2339	32
2340	17
2341	440
2342	18
2343	7
2344	48
2345	1
2346	173
2347	49
2348	47
2349	23
2350	19
2351	25
2352	3
2353	65
2354	55
2355	16
2356	54
2357	189
2358	56
2359	11
2360	48
2361	76
2362	61
2363	36
2364	22
2365	4
2366	2
2367	3
2368	6
2369	1
2370	9
2371	24
2372	3
2373	23
2374	1
2375	1
2376	1
2377	253
2378	55
2379	100
2380	14
2381	29
2382	1
2383	1
2384	3
2385	4
2386	98
2387	92
2388	1
2389	245
2390	5
2391	5
2392	24
2393	75
2394	2
2395	21
2396	1
2397	104
2398	15
2399	46
2400	6
2401	3
2402	47
2403	4
2404	19
2405	14
2406	17
2407	22
2408	41
2409	29
2410	52
2411	36
2412	34
2413	211
2414	19
2415	1
2416	3
2417	87
2418	1
2419	1
2420	5
2421	7
2422	7
2423	3
2424	32
2425	1
2426	1
2427	40
2428	41
2429	43
2430	4
2431	2
2432	17
2433	92
2434	6
2435	45
2436	19
2437	17
2438	16
2439	29
2440	1
2441	157
2442	5
2443	124
2444	2
2445	18
2446	3
2447	14
2448	23
2449	1
2450	94
2451	3
2452	1
2453	34
2454	21
2455	3
2456	2
2457	32
2458	86
2459	1
2460	14
2461	9
2462	129
2463	51
2464	26
2465	3
2466	7
2467	1
2468	14
2469	1
2470	1
2471	3
2472	27
2473	35
2474	7
2475	27
2476	39
2477	27
2478	10
2479	3
2480	40
2481	103
2482	3
2483	11
2484	2
2485	5
2486	3
2487	1
2488	50
2489	167
2490	17
2491	68
2492	1
2493	13
2494	2
2495	1
2496	19
2497	64
2498	29
2499	2
2500	14
2501	12
2502	58
2503	142
2504	3
2505	82
2506	2
2507	4
2508	64
2509	1
2510	6
2511	19
2512	17
2513	15
2514	1
2515	1
2516	13
2517	5
2518	39
2519	14
2520	1
2521	1
2522	25
2523	83
2524	2
2525	25
2526	2
2527	8
2528	3
2529	21
2530	12
2531	2
2532	2
2533	36
2534	13
2535	119
2536	74
2537	24
2538	3
2539	2
2540	5
2541	54
2542	17
2543	12
2544	15
2545	10
2546	45
2547	63
2548	545
2549	1
2550	8
2551	35
2552	1
2553	54
2554	76
2555	13
2556	31
2557	233
2558	41
2559	4
2560	23
2561	13
2562	6
2563	13
2564	56
2565	15
2566	32
2567	5
2568	124
2569	2
2570	7
2571	32
2572	32
2573	46
2574	6
2575	3
2576	129
2577	212
2578	31
2579	93
2580	84
2581	42
2582	45
2583	1
2584	36
2585	105
2586	18
2587	168
2588	109
2589	2
2590	255
2591	92
2592	6
2593	96
2594	25
2595	26
2596	78
2597	14
2598	2
2599	2
2600	10
2601	7
2602	4
2603	13
2604	8
2605	78
2606	1
2607	9
2608	129
2609	165
2610	3
2611	3
2612	5
2613	128
2614	21
2615	62
2616	1
2617	53
2618	2
2619	45
2620	226
2621	7
2622	5
2623	1
2624	1
2625	34
2626	51
2627	2
2628	11
2629	208
2630	15
2631	124
2632	55
2633	14
2634	22
2635	9
2636	1
2637	30
2638	15
2639	6
2640	16
2641	2
2642	5
2643	1
2644	1
2645	6
2646	7
2647	22
2648	3
2649	8
2650	22
2651	6
2652	204
2653	71
2654	52
2655	124
2656	58
2657	25
2658	26
2659	27
2660	7
2661	43
2662	102
2663	10
2664	10
2665	21
2666	88
2667	9
2668	73
2669	54
2670	13
2671	4
2672	1
2673	60
2674	53
2675	4
2676	79
2677	2
2678	21
2679	15
2680	71
2681	5
2682	13
2683	1
2684	36
2685	42
2686	4
2687	5
2688	16
2689	28
2690	79
2691	42
2692	90
2693	192
2694	46
2695	102
2696	1
2697	23
2698	4
2699	105
2700	13
2701	57
2702	2
2703	46
2704	4
2705	2
2706	17
2707	21
2708	33
2709	148
2710	30
2711	23
2712	208
2713	3
2714	6
2715	2
2716	9
2717	5
2718	13
2719	9
2720	9
2721	7
2722	15
2723	42
2724	28
2725	15
2726	6
2727	3
2728	100
2729	38
2730	248
2731	2
2732	1
2733	8
2734	38
2735	1
2736	38
2737	28
2738	5
2739	39
2740	4
2741	13
2742	2
2743	9
2744	4
2745	35
2746	26
2747	12
2748	3
2749	107
2750	4
2751	77
2752	2
2753	2
2754	24
2755	66
2756	33
2757	7
2758	77
2759	13
2760	12
2761	16
2762	5
2763	45
2764	58
2765	63
2766	134
2767	119
2768	3
2769	91
2770	39
2771	34
2772	31
2773	18
2774	234
2775	44
2776	7
2777	10
2778	8
2779	13
2780	17
2781	33
2782	9
2783	9
2784	29
2785	101
2786	32
2787	1
2788	38
2789	14
2790	6
2791	57
2792	98
2793	23
2794	3
2795	90
2796	1
2797	5
2798	5
2799	5
2800	1
2801	51
2802	28
2803	13
2804	10
2805	34
2806	1
2807	43
2808	3
2809	23
2810	9
2811	6
2812	17
2813	24
2814	1
2815	2
2816	5
2817	2
2818	16
2819	13
2820	69
2821	2
2822	29
2823	14
2824	7
2825	3
2826	4
2827	4
2828	2
2829	3
2830	1
2831	20
2832	1
2833	144
2834	122
2835	1
2836	22
2837	4
2838	1
2839	4
2840	1
2841	51
2842	4
2843	53
2844	11
2845	5
2846	1
2847	120
2848	7
2849	8
2850	11
2851	19
2852	12
2853	7
2854	111
2855	170
2856	12
2857	5
2858	16
2859	28
2860	101
2861	17
2862	1
2863	5
2864	5
2865	4
2866	18
2867	5
2868	1
2869	4
2870	5
2871	7
2872	4
2873	87
2874	72
2875	5
2876	3
2877	14
2878	8
2879	89
2880	16
2881	36
2882	19
2883	59
2884	2
2885	39
2886	21
2887	28
2888	4
2889	52
2890	5
2891	3
2892	1
2893	20
2894	5
2895	79
2896	5
2897	6
2898	22
2899	60
2900	3
2901	46
2902	104
2903	4
2904	15
2905	1
2906	2
2907	55
2908	6
2909	8
2910	21
2911	82
2912	23
2913	16
2914	113
2915	57
2916	12
2917	3
2918	4
2919	73
2920	10
2921	7
2922	78
2923	10
2924	39
2925	14
2926	4
2927	8
2928	8
2929	4
2930	16
2931	175
2932	4
2933	72
2934	3
2935	3
2936	9
2937	27
2938	71
2939	66
2940	194
2941	86
2942	18
2943	16
2944	23
2945	24
2946	4
2947	27
2948	696
2949	958
2950	139
2951	5
2952	48
2953	59
2954	24
2955	13
2956	96
2957	10
2958	15
2959	1
2960	12
2961	30
2962	9
2963	51
2964	55
2965	15
2966	2
2967	215
2968	378
2969	20
2970	77
2971	27
2972	1
2973	39
2974	19
2975	39
2976	68
2977	276
2978	42
2979	36
2980	5
2981	4
2982	12
2983	10
2984	6
2985	10
